loan_amnt,term,int_rate,installment,grade,emp_length,annual_inc,issue_d,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,fico_score,initial_list_status_w,'application_type_Joint App',ratio_loan_amnt_annual_inc,ratio_open_acc_total_acc,diff_issue_d_earliest_cr_line,ratio_pub_rec_diff_issue_d_earliest_cr_line,ratio_pub_rec_bankruptcies_diff_issue_d_earliest_cr_line,ratio_pub_rec_bankruptcies_pub_rec,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not_Verified,verification_status_Source_Verified,verification_status_Verified,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,class
12000,60,19.72,316.06,4,4,55000,201306,12.63,199507,10,1,8799,62.4,17,4,1,672,0,0,0.218182,0.588235,215,0.004651,0.004651,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25400,60,18.94,658.06,4,7,45000,201807,30.08,200702,8,0,13646,62.3,22,5,0,717,1,1,0.564444,0.363636,137,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,60,18.94,259.08,4,10,50000,201810,24.24,200610,9,1,24942,72.1,34,4,1,697,1,0,0.2,0.264706,144,0.006944,0.006944,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3000,36,17.86,108.25,4,10,48000,201503,24.85,200209,10,0,20200,68,31,0,0,662,0,0,0.0625,0.322581,150,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3675,36,10.99,120.3,2,0,20000,201504,8.94,199507,11,0,3452,22.1,19,2,0,722,1,0,0.18375,0.578947,237,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,36,21.49,379.28,4,3,46824,201701,24.09,200505,16,1,5533,22.6,23,7,0,702,0,0,0.213566,0.695652,140,0.007143,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000,36,13.18,675.62,3,10,83000,201511,11.9,200012,17,0,20996,48.9,28,3,0,697,1,0,0.240964,0.607143,179,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000,36,16.29,706.01,4,2,140000,201603,11.23,201009,6,0,7529,35.9,7,0,0,757,0,0,0.142857,0.857143,66,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25000,36,17.77,900.93,4,10,60000,201211,24.8,200001,8,0,20610,65.4,13,0,0,682,0,0,0.416667,0.615385,154,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18000,36,9.17,573.83,2,0,80000,201407,16.97,200209,6,0,17647,65.8,12,0,0,687,0,0,0.225,0.5,142,0,0,-1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26000,60,14.46,611.2,3,4,112000,201605,10.96,200701,9,0,1581,9.7,18,2,0,717,1,0,0.232143,0.5,112,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21000,60,10.99,456.49,2,4,75000,201606,26.4,200210,11,0,13191,34.6,37,2,0,727,0,0,0.28,0.297297,164,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5375,36,12.12,178.84,2,10,56000,201305,24.2,199901,14,0,18156,73.8,25,3,0,662,1,0,0.095982,0.56,172,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24000,60,15.61,578.68,4,9,60000,201502,17.68,199909,7,0,14748,97.7,23,0,0,707,0,0,0.4,0.304348,185,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6000,36,6.92,185.05,1,9,42000,201504,9.86,200109,4,1,1509,58,21,2,1,662,0,0,0.142857,0.190476,163,0.006135,0.006135,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11075,36,13.33,374.93,3,1,40000,201506,28.14,199703,13,0,3076,23.8,27,0,0,737,0,0,0.276875,0.481481,219,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8000,36,9.17,255.04,2,2,30000,201508,24,200509,6,0,10147,40.1,21,0,0,717,0,0,0.266667,0.285714,119,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28000,36,8.39,882.47,2,10,184000,201602,24.48,198907,30,0,45048,46.1,48,4,0,702,1,0,0.152174,0.625,319,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18600,36,10.99,608.86,2,6,80000,201509,12.92,200708,8,0,13999,67.6,14,2,0,702,1,0,0.2325,0.571429,97,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4000,36,13.44,135.63,3,10,80013,201601,20.49,200104,17,0,16467,64.8,33,5,0,677,1,0,0.049992,0.515152,177,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7500,36,5.32,225.87,1,10,95000,201704,16.51,199105,8,0,6613,30.9,34,3,0,732,1,0,0.078947,0.235294,311,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8000,36,9.99,258.1,2,4,80000,201508,13.25,199702,11,2,37756,86.2,21,0,0,662,1,0,0.1,0.52381,222,0.009009,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2400,36,13.49,81.44,3,0,52000,201705,0.72,201010,2,0,3059,47.1,3,0,0,732,1,0,0.046154,0.666667,79,0,0,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10000,36,6.97,308.64,1,4,60000,201602,21.08,199008,13,0,23293,23.5,27,3,0,757,0,0,0.166667,0.481481,306,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35000,36,18.45,1273.25,4,10,105400,201803,17.32,199506,10,0,12193,42,13,1,0,702,1,0,0.332068,0.769231,273,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9550,36,13.33,323.3,3,0,75000,201506,16.4,199602,10,0,11602,62.7,26,1,0,687,1,0,0.127333,0.384615,232,0,0,-1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4475,36,16.55,158.55,4,2,106000,201511,4.48,199809,7,1,6195,81,17,2,1,662,1,0,0.042217,0.411765,206,0.004854,0.004854,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9025,36,15.59,315.47,4,0,19776,201411,33.31,199702,8,0,5356,99.2,12,0,0,692,0,0,0.456361,0.666667,213,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000,36,5.93,607.81,1,2,130000,201503,12.54,200608,13,0,12496,27.7,21,1,0,762,1,0,0.153846,0.619048,103,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14000,36,7.35,434.53,1,2,60000,201802,19.42,200404,10,0,7899,18.7,25,3,0,767,1,0,0.233333,0.4,166,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9500,36,9.71,305.25,2,3,109000,201309,17.96,199906,20,0,19301,40,49,10,0,727,1,0,0.087156,0.408163,171,0,0,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,36,15.61,349.65,3,3,110000,201405,13.02,199409,10,0,8380,95.2,40,2,0,667,1,0,0.090909,0.25,236,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18000,60,18.55,462.49,4,5,150000,201311,15.18,200210,12,0,17561,77,18,0,0,667,1,0,0.12,0.666667,133,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13000,36,9.71,417.71,2,6,150000,201309,11.48,199506,8,0,16688,75.2,29,0,0,747,1,0,0.086667,0.275862,219,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10800,60,15.31,258.7,3,0,36163.4,201404,15.63,200611,8,0,5787,79.3,13,0,0,682,0,0,0.298644,0.615385,89,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,36,7.89,312.86,1,7,87000,201508,6.81,200412,18,0,6901,24.5,26,0,0,702,1,0,0.114943,0.692308,128,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5000,36,13.33,169.27,3,3,26000,201504,4.71,201202,5,0,3823,31.6,9,0,0,707,0,0,0.192308,0.555556,38,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000,36,11.53,494.86,2,10,63000,201511,14.95,200111,8,0,13334,92,12,0,0,662,1,0,0.238095,0.666667,168,0,0,-1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8350,36,20.99,314.55,5,5,57000,201605,14.27,201103,6,0,3474,68.1,10,0,0,692,1,0,0.146491,0.6,62,0,0,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5600,36,10.99,183.32,2,0,53000,201408,20.52,200502,13,0,6261,53.1,30,0,0,667,1,0,0.10566,0.433333,114,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18725,60,12.69,423.09,3,10,85000,201510,11.93,200110,7,1,9623,47.6,24,3,1,667,0,0,0.220294,0.291667,168,0.005952,0.005952,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,36,10.15,646.76,2,6,70000,201405,17.71,199604,19,0,21961,48.1,33,1,0,692,0,0,0.285714,0.575758,217,0,0,-1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,36,8.18,251.36,2,10,95000,201510,15.18,200008,12,0,47891,84,18,2,0,667,0,0,0.084211,0.666667,182,0,0,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6500,36,12.99,218.98,3,7,32000,201411,34.32,200407,8,1,3623,78.8,18,4,1,667,1,0,0.203125,0.444444,124,0.008065,0.008065,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35000,60,9.99,743.48,2,4,123000,201510,19.78,199308,21,0,36334,43.9,34,1,0,712,1,0,0.284553,0.617647,266,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12000,36,6.99,370.48,1,3,74000,201501,6.65,200609,11,0,18264,32.7,21,1,0,717,1,0,0.162162,0.52381,100,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25000,36,15.41,871.67,4,10,100000,201512,11.22,197701,13,1,22133,47.7,31,5,0,662,0,0,0.25,0.419355,467,0.002141,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13000,36,15.61,454.55,4,10,60000,201407,9.76,198401,26,0,17969,28.4,41,0,0,702,1,0,0.216667,0.634146,366,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14400,36,11.67,476.02,2,6,78500,201407,25.02,198705,26,0,28822,64,44,2,0,677,0,0,0.183439,0.590909,326,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000,36,14.33,686.77,3,0,110000,201305,9.42,200112,13,0,19578,72.2,24,0,0,682,0,0,0.181818,0.541667,137,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000,60,14.65,354.1,3,3,65000,201510,27.4,199709,7,0,2947,38.8,14,0,0,712,1,0,0.230769,0.5,217,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,36,14.48,344.12,3,10,40000,201512,21.77,198405,8,0,18377,61.7,11,0,0,717,1,0,0.25,0.727273,379,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25000,60,13.33,573.06,3,10,120000,201502,19.87,199012,27,0,34554,40.7,47,8,0,722,0,0,0.208333,0.574468,290,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8000,36,9.93,257.88,2,10,38000,201705,20.88,200208,9,0,8350,53.9,30,1,0,682,1,0,0.210526,0.3,177,0,0,-1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14200,36,14.16,486.43,3,10,88000,201405,12.41,199910,8,0,11281,99,14,0,0,702,1,0,0.161364,0.571429,175,0,0,-1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11000,36,12.99,370.59,3,3,60000,201606,8.92,199801,12,0,31,0.1,27,5,0,742,0,0,0.183333,0.444444,221,0,0,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5000,36,6.39,153,1,10,45000,201502,3.44,199305,14,1,3437,16.5,31,0,1,672,1,0,0.111111,0.451613,261,0.003831,0.003831,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25000,60,13.53,575.64,2,2,95000,201312,12.1,198901,9,0,18575,56.6,21,2,0,747,1,0,0.263158,0.428571,299,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,36,13.49,203.59,3,4,105000,201705,25.19,200605,27,0,24072,64,42,1,0,667,0,0,0.057143,0.642857,132,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1000,36,14.09,34.23,2,5,89000,201210,15.88,200607,10,0,16834,82.9,17,0,0,672,0,0,0.011236,0.588235,75,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11200,36,11.99,371.95,3,10,50000,201602,27.1,200602,22,0,18431,60.2,32,0,0,662,1,0,0.224,0.6875,120,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25500,60,14.64,601.84,3,0,90000,201403,23.08,199808,10,0,23547,77.2,41,2,0,702,0,0,0.283333,0.243902,187,0,0,-1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9350,36,18.99,342.69,4,6,32000,201605,21.61,201110,12,0,4980,49,14,0,0,682,0,0,0.292187,0.857143,55,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7500,36,5.32,225.87,1,8,70000,201507,10.15,200009,7,0,7636,68.2,14,4,0,712,1,0,0.107143,0.5,178,0,0,-1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8250,36,9.75,265.24,2,8,46000,201602,27.32,199906,14,0,9129,67.6,27,0,0,672,1,0,0.179348,0.518519,200,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8000,36,19.22,294.14,4,5,68000,201312,4.64,200811,7,0,9017,60.9,10,0,0,672,0,0,0.117647,0.7,61,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32000,60,15.61,771.57,3,2,102000,201311,19.84,199909,14,0,41433,50.2,35,3,0,707,0,0,0.313725,0.4,170,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14000,36,9.75,450.1,2,8,75500,201603,9.97,198909,18,1,10687,14.2,36,0,1,727,1,0,0.18543,0.5,318,0.003145,0.003145,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8400,36,24.99,333.94,5,10,98000,201604,17.76,199703,17,0,21906,60.3,23,2,0,682,0,0,0.085714,0.73913,229,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14800,36,26.77,602.39,5,6,67000,201805,17.52,200803,18,1,10826,37.1,28,0,1,667,0,0,0.220896,0.642857,122,0.008197,0.008197,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9600,36,15.31,334.25,3,3,84000,201605,14.7,199408,10,0,3292,14.3,16,3,0,702,0,0,0.114286,0.625,261,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8450,36,19.72,312.83,4,3,50000,201304,11.23,200311,11,1,4412,67.9,18,0,1,672,0,0,0.169,0.611111,113,0.00885,0.00885,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9600,36,6.03,292.19,1,10,28000,201310,6.64,199702,5,0,7478,24.1,11,3,0,797,0,0,0.342857,0.454545,200,0,0,-1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,36,14.16,274.05,3,3,34560,201404,18.89,200210,11,1,6326,59.1,31,0,1,662,0,0,0.231481,0.354839,138,0.007246,0.007246,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000,36,6.39,611.98,1,10,68000,201504,29.58,200102,13,0,14359,65.3,37,5,0,702,1,0,0.294118,0.351351,170,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,36,8.9,635.07,1,10,53754,201401,29.54,199404,8,0,23473,64.3,24,6,0,682,0,0,0.372065,0.333333,237,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12275,36,13.98,419.42,3,10,28000,201410,18.05,200211,17,0,10967,37.9,36,0,0,662,0,0,0.438393,0.472222,143,0,0,-1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25000,36,12.99,842.23,3,7,58240,201410,10.18,198011,11,0,13288,78.6,20,0,0,697,1,0,0.429258,0.55,407,0,0,-1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,36,15.8,350.59,3,2,38000,201305,6,199106,7,0,7113,78.2,28,4,0,672,1,0,0.263158,0.25,263,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3500,36,12.74,117.5,3,10,71000,201701,18.78,200008,10,0,7241,67,20,2,0,672,1,0,0.049296,0.5,197,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15000,36,11.49,494.57,2,2,114000,201511,6.85,200402,16,0,16089,45.4,33,2,0,682,0,0,0.131579,0.484848,141,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24000,60,11.99,533.75,3,0,136000,201606,17.18,199512,22,0,41209,53,44,2,0,667,1,0,0.176471,0.5,246,0,0,-1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12500,36,8.24,393.1,2,0,140000,201701,15.92,200107,25,0,20618,21.1,43,1,0,727,1,0,0.089286,0.581395,186,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6000,36,13.59,203.88,3,3,44445,201705,18.86,200906,7,0,12184,87.7,10,0,0,687,1,0,0.134998,0.7,95,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,36,13.56,407.58,3,10,84000,201810,17.49,200406,9,1,19059,69.8,23,4,1,677,1,0,0.142857,0.391304,172,0.005814,0.005814,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000,60,12.99,341.22,3,10,46000,201603,14.57,199803,22,1,3472,13.4,50,4,1,672,1,0,0.326087,0.44,216,0.00463,0.00463,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19150,36,17.97,692.04,4,2,55000,201601,9.95,199002,8,0,18354,83.8,11,0,0,672,1,0,0.348182,0.727273,311,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000,36,11.53,494.86,2,10,40000,201508,28.23,197412,14,0,15776,51.2,21,0,0,682,0,0,0.375,0.666667,488,0,0,-1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5600,36,8.18,175.95,2,0,48000,201503,21.8,200212,8,0,10780,74.3,22,0,0,682,0,0,0.116667,0.363636,147,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4725,36,21.6,179.48,5,2,88420,201308,10.53,200004,6,1,4841,82.1,25,0,1,672,1,0,0.053438,0.24,160,0.00625,0.00625,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16000,36,7.49,497.63,1,10,79000,201501,20.1,198303,14,0,12000,42.9,36,2,0,707,1,0,0.202532,0.388889,382,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25250,36,11.39,831.33,2,10,90000,201703,17.27,199412,28,0,6725,13.7,66,2,0,672,1,0,0.280556,0.424242,267,0,0,-1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25000,36,7.89,782.15,1,5,78000,201506,11.34,198302,8,1,14111,72.4,30,4,1,672,1,0,0.320513,0.266667,388,0.002577,0.002577,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35000,36,10.99,1145.69,2,6,115000,201311,24.46,199406,28,0,41382,29.5,43,1,0,707,0,0,0.304348,0.651163,233,0,0,-1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12000,36,14.47,412.88,3,10,105000,201808,25.35,200506,15,0,12609,51,34,3,0,692,1,0,0.114286,0.441176,158,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14000,36,11.67,462.8,2,6,36700,201405,22.37,200412,8,1,12659,50.4,18,1,0,702,1,0,0.381471,0.444444,113,0.00885,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18000,36,6.97,555.55,1,5,115000,201604,12.32,199410,10,0,16999,46.6,23,1,0,677,0,0,0.156522,0.434783,258,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6000,36,10.75,195.73,2,0,40000,201605,4.86,200605,9,0,3666,15.1,13,1,0,717,0,0,0.15,0.692308,120,0,0,-1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6700,36,6.89,206.54,1,10,38900,201508,25.61,200205,11,0,13061,36,17,2,0,702,1,0,0.172237,0.647059,159,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8400,36,11.14,275.57,2,0,67500,201211,11.89,199402,21,0,10235,31.2,25,0,0,722,0,0,0.124444,0.84,225,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,60,15.88,242.55,3,10,219000,201308,3.41,199102,16,0,18300,18.1,27,3,0,742,0,0,0.045662,0.592593,270,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8000,36,12.49,267.6,2,2,32500,201405,22.71,200612,14,0,11334,32.6,23,0,0,692,1,0,0.246154,0.608696,89,0,0,-1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8400,36,9.99,271.01,2,1,150000,201511,25.99,199305,17,0,33971,91.8,34,4,0,707,0,0,0.056,0.5,270,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21000,36,8.49,662.83,2,8,57000,201601,12.43,197510,18,0,29141,38.3,25,0,0,732,0,0,0.368421,0.72,483,0,0,-1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,36,11.99,166.05,2,10,28960,201708,20.27,200705,13,0,5594,41,29,0,0,667,1,0,0.172652,0.448276,123,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5000,36,7.62,155.81,1,2,52530,201308,7.06,199804,19,0,4495,10.1,28,2,0,752,1,0,0.095184,0.678571,184,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000,36,8.19,314.25,1,9,42000,201502,7.34,200701,5,0,12056,69.7,17,0,0,682,1,0,0.238095,0.294118,97,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35000,36,11.53,1154.66,2,0,115000,201510,11.37,199009,8,4,34787,88.1,26,4,0,672,1,0,0.304348,0.307692,301,0.013289,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18775,36,14.98,650.66,3,10,72000,201401,16.4,199704,16,0,26208,80.6,21,3,0,662,0,0,0.260764,0.761905,201,0,0,-1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32000,36,14.09,1095.09,2,10,100000,201302,17.53,200210,8,0,19863,83.1,17,1,0,712,1,0,0.32,0.470588,124,0,0,-1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16000,36,6.49,490.32,1,10,42000,201603,21.31,199609,8,0,14981,55.1,13,0,0,692,1,0,0.380952,0.615385,234,0,0,-1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14750,36,13.44,500.12,3,10,110000,201601,8.2,199804,5,0,21133,95.2,11,0,0,697,0,0,0.134091,0.454545,213,0,0,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10000,36,26.24,404.19,5,3,250000,201704,1.36,201310,9,0,7547,47.5,11,0,0,662,0,0,0.04,0.818182,42,0,0,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18000,36,13.98,615.03,3,10,40000,201408,17.38,199808,20,0,13875,31.5,33,0,0,697,1,0,0.45,0.606061,192,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15450,36,12.29,515.31,3,10,57000,201508,15.98,199612,12,1,12854,89.9,37,3,1,667,1,0,0.271053,0.324324,224,0.004464,0.004464,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11100,36,16.29,391.84,3,2,32000,201306,26.4,200201,6,0,9059,73.7,17,0,0,667,0,0,0.346875,0.352941,137,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
