length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,label
83,47,0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,6,7,2,3,2,39,39,13,11.0,21.0,6.0,2,0,0,0,0,0,0,400,331,0,0,1,0,1
116,15,0,1,14,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.051724138,0.0,0,0,0,0,0,1,0,0,1,0,0,0,18,0,1,11,1,11,11,9,4.833333333,11.0,4.470588235,0,0,0,0,0,0,0,232,4151,3231,0,0,6,0
25,13,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,8,3,8,8,3,5.5,8.0,3.0,0,0,0,0,0,0,0,737,1820,222398,0,0,4,0
24,17,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,10,10,0,10,10,0,10.0,10.0,0.0,0,0,0,0,0,0,1,0,139,0,0,0,0,0
71,19,0,1,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,3,15,3,15,15,8,6.5,15.0,5.285714286,0,0,0,0,0,0,0,143,6431,1498442,0,0,3,0
49,22,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,4,3,3,7,14,14,11,8.75,8.5,9.0,0,0,0,0,0,0,0,449,7586,988,0,0,5,0
40,31,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.1,0.129032258,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,18,18,0,13.0,13.0,0.0,0,1,0,0,0,0,0,374,7295,0,0,0,5,1
139,27,0,2,3,0,1,0,0,1,4,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0.071942446,0.0,0,0,0,0,0,2,1,0,1,0,1,0,16,4,1,2,1,25,10,25,6.875,7.0,6.846153846,0,0,0,0,0,0,0,381,8019,0,0,1,4,1
104,28,0,2,2,0,1,0,0,1,2,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0.028846154,0.0,0,0,0,0,0,2,1,0,1,0,1,0,12,2,1,2,1,20,10,20,6.583333333,7.333333333,6.333333333,0,0,0,0,0,0,0,381,8019,0,0,1,4,1
47,16,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,1,4,12,4,12,12,6,6.4,12.0,5.0,0,0,0,0,0,0,0,284,1541,2573053,0,0,0,1
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,0,248,8884,149536,0,0,4,0
23,16,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,0,701,-1,326260,0,0,3,0
70,32,0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.042857143,0.0,0,0,0,0,0,2,1,0,0,0,0,0,6,4,2,3,2,24,24,9,8.833333332999999,13.5,6.5,0,0,0,0,0,0,0,110,-1,0,0,1,0,1
46,15,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.043478261,0.0,0,0,0,0,0,2,1,0,1,0,1,0,6,1,2,3,2,10,5,10,4.5,4.0,4.75,0,0,0,0,0,0,0,131,1330,0,0,1,1,1
36,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,4,12,4,12,12,8,8.0,12.0,6.0,0,0,0,0,0,0,1,0,-1,9532906,0,1,0,0
55,28,0,2,1,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,6,4,3,3,3,16,16,9,6.5,7.666666667,5.333333333,0,0,0,0,0,0,0,0,-1,8448853,0,1,3,0
48,41,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,4,1,7,7,0,12,12,0,8.5,8.5,0.0,0,0,0,0,0,0,0,181,4202,0,0,1,0,1
60,41,0,4,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.116666667,0.12195122,0,0,0,0,0,3,0,0,1,0,0,0,7,6,1,1,10,10,9,10,6.0,5.333333333,10.0,0,0,0,0,0,0,0,217,5627,0,0,1,5,1
46,38,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.065217391,0.078947368,0,0,0,0,0,2,0,0,0,0,0,0,2,5,13,13,0,20,20,0,16.5,16.5,0.0,0,0,0,0,0,0,0,645,1546,4669,0,1,2,1
33,21,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,2,3,2,14,14,2,6.333333333,8.5,2.0,0,0,0,0,0,0,0,199,167,0,0,0,0,1
51,19,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.13725490199999998,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,4,15,4,15,15,10,9.0,15.0,7.0,1,0,0,0,0,0,0,62,1398,5368952,0,1,3,0
50,25,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,1,0,6,1,2,6,2,15,15,4,5.666666667,10.5,3.25,0,0,0,0,0,0,0,119,2072,1573850,0,1,4,1
82,24,1,3,1,0,0,0,0,1,0,0,0,4,0,1,4,0,0,0,0,0,0,0,1,0.219512195,0.0,0,0,0,0,0,3,1,0,0,0,0,0,7,1,1,9,1,24,10,24,9.285714286000001,9.5,9.2,2,0,0,0,0,0,0,210,520,0,0,1,0,1
25,17,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,0,186,3466,725171,0,0,4,0
28,21,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,0,103,1724,0,0,0,0,1
24,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,0,278,4836,559790,0,0,3,0
53,44,1,4,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.16981132100000002,0.204545455,0,0,0,1,0,3,0,0,1,0,0,0,7,1,1,1,0,11,11,0,4.857142857,4.857142857,0.0,0,0,0,0,0,0,0,217,5627,0,0,1,5,1
40,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.1,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,6,3,3,4,12,12,7,6.5,7.5,5.5,0,0,0,0,0,0,0,171,9690,65337,0,0,5,0
60,19,0,3,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,7,3,3,3,3,11,11,8,6.142857143,7.0,5.8,0,0,0,0,0,0,0,1657,4918,1449,0,1,5,0
26,18,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,2,0,2,2,2,2,0,11,11,0,6.5,6.5,0.0,0,0,0,0,0,0,0,363,1,0,0,1,0,1
39,10,0,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.128205128,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,3,6,3,12,6,12,6.25,6.0,6.333333333,0,0,0,0,0,0,0,30,6180,25111,0,0,5,0
43,26,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,1,4,4,8,16,16,8,9.333333332999999,10.0,8.0,0,0,0,0,0,0,0,74,6866,271260,1,0,2,1
33,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,8,8,0,12,12,0,10.0,10.0,0.0,1,0,0,0,0,0,0,258,4489,0,0,0,3,1
77,17,0,2,0,0,1,3,0,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.064935065,0.0,0,0,0,0,0,2,0,0,0,0,0,0,11,1,3,13,3,13,13,7,5.0,13.0,4.2,0,0,0,0,0,0,0,132,4617,9654314,0,1,4,1
54,21,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,6,3,3,3,3,16,6,16,6.333333333,5.0,7.666666667,0,0,0,0,0,0,0,138,3515,573569,0,0,3,0
22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,0,70,2486,232843,0,0,2,0
33,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,12,12,0,10.0,10.0,0.0,0,1,0,0,0,0,0,372,7297,7013301,0,0,5,0
88,16,1,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.25,0.0,0,0,0,0,0,3,1,0,0,0,0,0,8,9,2,3,2,32,8,32,8.75,5.5,9.833333332999999,2,0,0,0,0,1,0,322,43,0,0,1,0,1
42,24,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.047619048,0.083333333,0,0,0,0,0,3,0,0,1,0,0,0,6,1,1,1,4,7,7,5,4.333333333,4.25,4.5,0,0,0,0,0,0,0,227,5616,0,0,1,5,1
29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,0,221,6718,0,0,0,2,0
72,9,0,2,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,9,2,2,5,2,8,5,8,5.888888889,5.0,6.0,3,0,0,0,0,0,0,673,57,0,0,1,2,1
46,31,1,4,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.217391304,0.322580645,0,0,0,0,0,3,0,0,1,0,0,0,6,8,1,1,1,14,14,4,4.833333333,6.0,2.5,0,0,0,0,0,0,0,228,5616,0,0,1,5,1
44,18,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,3,3,4,11,10,11,7.0,6.5,7.5,0,0,0,0,0,0,0,3313,9105,1242,0,0,7,0
17,10,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,7,7,0,7,7,0,7.0,7.0,0.0,0,0,0,0,0,0,1,0,-1,0,0,0,2,0
23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,0,888,5320,111353,0,0,4,0
32,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,15,15,0,9.0,9.0,0.0,0,0,0,0,0,0,0,49,7985,5617,0,0,6,0
41,14,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.097560976,0.0,0,0,0,0,0,3,0,0,0,0,2,0,6,0,2,2,3,8,8,6,4.333333333,5.0,4.0,0,0,0,0,0,0,0,148,7159,2320,0,0,3,0
40,17,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,3,13,3,13,13,9,8.333333332999999,13.0,6.0,0,0,0,0,0,0,0,81,-1,0,0,1,0,1
76,16,0,2,0,0,0,0,0,0,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,8,2,2,2,4,12,9,12,7.125,5.5,7.666666667,0,0,0,0,0,0,0,362,6212,3111,0,0,5,0
54,22,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,7,5,2,3,2,14,14,8,5.285714286,8.5,4.0,3,0,0,0,0,0,0,151,3136,0,0,1,2,1
17,10,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,4,4,0,2.5,2.5,0.0,0,0,0,0,0,0,0,1727,-1,296491,0,0,4,0
183,37,1,2,17,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0.213114754,0.054054054,0,0,0,0,1,2,0,0,0,0,0,0,25,9,1,5,1,39,9,39,5.88,7.5,5.571428571,0,0,0,0,0,0,0,149,216,0,0,1,0,1
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,0,1888,8702,128384,0,0,4,0
57,12,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,3,3,4,11,4,11,6.833333333,3.5,8.5,0,0,0,0,0,0,0,3032,7988,24244,0,0,4,0
36,25,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,5,0,2,2,2,8,8,2,4.0,4.5,2.0,0,0,0,0,1,2,0,361,-1,0,0,1,0,1
74,27,0,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,3,3,3,4,19,19,9,8.0,11.0,6.8,0,0,0,0,0,0,0,135,2787,2564568,0,0,2,0
83,18,0,2,9,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,14,3,1,3,1,10,10,10,4.1428571430000005,6.5,3.75,0,0,0,0,0,0,0,107,9024,11315,0,1,5,0
415,16,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.122891566,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,8,3,3,6,383,8,383,100.0,5.5,194.5,1,0,0,0,0,0,0,371,4012,2073764,0,1,3,1
89,14,0,4,1,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,2,1,0,0,1,0.0,0.0,0,0,1,0,0,3,1,0,1,0,0,0,13,6,2,3,2,7,6,7,5.0,4.5,5.090909091,3,0,0,1,0,0,0,687,4425,0,0,1,2,1
40,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,2,2,4,9,9,5,4.8,5.5,4.333333333,0,1,0,0,0,0,0,904,7131,12,0,0,7,0
61,16,0,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,8,4,2,3,2,11,8,11,5.375,5.5,5.333333333,0,0,0,0,0,0,0,76,6133,28448,0,0,5,0
34,25,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,3,3,0,7,7,0,4.75,4.75,0.0,0,0,0,0,0,0,0,13,1109,0,0,0,0,0
26,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,2,2,0,12,12,0,7.0,7.0,0.0,0,0,0,0,0,0,0,199,-1,25345,0,0,2,1
20,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,8,0,8,8,0,8.0,8.0,0.0,0,0,0,0,0,0,0,696,1130,68131,0,0,2,0
19,12,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,5,5,0,5,5,0,5.0,5.0,0.0,0,0,0,0,0,0,0,59,2498,0,0,0,2,0
80,29,1,2,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.25,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,6,3,3,3,32,21,32,12.6,12.0,13.0,0,0,0,0,0,0,0,434,2122,2660343,0,1,2,1
33,11,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,4,7,4,7,7,7,6.0,7.0,5.5,0,0,0,0,0,0,0,50,1777,2408885,0,1,3,1
64,15,0,2,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.03125,0.0,0,0,0,0,0,2,1,0,0,0,1,0,8,3,2,11,2,11,11,10,5.625,11.0,4.857142857,0,0,0,0,0,0,0,62,3225,748763,0,1,3,0
26,18,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,1,0,1,0,3,3,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,0,0,390,2532,64145,0,0,4,0
63,15,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,7,5,3,3,3,11,7,11,6.428571429,5.0,7.0,1,1,0,0,0,0,0,238,9625,4238,0,0,7,0
47,17,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,3,3,4,10,9,10,6.4,6.0,6.666666667,0,0,0,0,0,0,0,1515,4329,0,0,1,2,1
51,22,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,2,2,16,2,16,16,7,6.6,16.0,4.25,0,0,0,0,0,0,0,356,1105,0,0,1,0,1
44,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,8,9,8,13,13,8,10.0,11.0,8.0,0,0,0,0,0,0,0,597,6343,1821667,0,0,1,1
17,10,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,3,0,3,3,0,3.0,3.0,0.0,0,0,0,0,0,0,0,0,7821,393068,0,0,3,0
83,16,0,2,0,0,1,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.024096386,0.0,0,0,0,0,0,2,0,0,0,0,0,0,8,1,1,5,1,33,6,33,7.875,5.5,8.666666667000001,1,1,0,0,0,0,0,2974,8348,1,0,1,10,1
73,19,0,3,3,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.01369863,0.052631579000000005,0,0,0,0,0,3,1,1,0,0,1,0,9,4,3,3,4,9,6,9,6.0,4.666666667,6.666666667,0,0,0,0,0,0,0,0,6677,4048517,0,0,1,0
32,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,16,16,0,9.5,9.5,0.0,0,0,0,0,0,0,0,245,2312,926923,0,0,4,0
32,24,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.09375,0.125,0,0,0,0,0,3,0,0,1,0,0,0,4,1,1,1,0,7,7,0,4.25,4.25,0.0,0,0,0,0,0,0,0,217,5627,0,0,1,5,1
23,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,0,169,7136,2347491,0,0,3,0
87,14,1,3,0,0,0,0,0,0,2,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.310344828,0.0,0,0,0,0,0,3,0,1,0,0,0,0,11,5,3,3,4,14,6,14,6.0,4.5,6.333333333,0,0,0,0,0,0,0,543,6396,0,0,1,1,1
148,31,0,2,18,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.108108108,0.0,0,0,0,0,0,2,1,0,0,0,0,0,23,1,2,8,2,18,18,8,4.956521738999999,13.0,4.19047619,0,0,0,0,0,0,0,363,1,0,0,1,0,1
22,8,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,5,5,6,6,5,6,5.5,5.0,6.0,0,0,0,0,0,0,1,0,2663,0,0,1,2,1
38,18,0,2,3,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.052631579000000005,0.111111111,1,0,0,0,0,2,0,0,0,0,0,0,5,1,2,2,3,7,7,7,4.4,4.0,5.0,0,0,0,0,0,0,1,247,3771,0,0,1,1,1
142,16,0,3,0,0,0,0,0,0,16,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.056338028,0.0,0,0,0,0,0,3,0,1,0,0,0,0,24,4,1,5,1,8,6,8,4.5,5.5,4.409090909,0,0,0,0,0,0,0,333,8797,13188,0,0,6,0
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,0,323,1137,0,0,0,1,0
27,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,6,6,9,9,6,9,7.5,6.0,9.0,0,0,0,0,0,0,0,392,1799,140317,0,0,2,1
24,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.166666667,0.25,0,0,0,0,0,2,0,1,0,0,0,0,2,0,4,4,0,8,8,0,6.0,6.0,0.0,0,0,0,0,0,2,0,2251,-2,347993,1,1,2,1
51,19,0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,6,4,2,3,2,11,11,10,5.666666667,7.0,5.0,3,0,0,0,0,0,0,354,11,8773367,0,1,0,1
27,19,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,0,119,7186,65447,0,0,6,0
43,15,0,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.093023256,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,1,3,1,11,7,11,5.4,5.0,5.666666667,0,1,0,0,0,0,0,205,5638,2,0,0,10,0
100,14,0,3,0,0,1,2,0,3,3,0,0,4,0,1,0,2,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,3,7,3,11,7,11,5.692307692000001,7.0,5.583333333,0,0,0,0,0,0,1,0,-1,0,0,1,0,1
52,22,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,3,3,6,14,14,7,7.2,8.5,6.333333333,0,0,0,0,0,0,0,1571,2082,5020,0,0,5,0
65,25,1,6,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.046153846,0.12,0,0,1,0,0,3,0,0,1,0,0,0,8,4,1,1,3,10,8,10,5.75,4.5,7.0,0,0,0,0,0,0,0,231,5613,0,0,1,5,1
45,17,0,1,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,5,1,1,13,1,13,13,6,5.8,13.0,4.0,1,0,0,0,0,0,0,281,-1,121108,0,0,4,0
41,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,3,3,8,17,17,8,9.333333332999999,10.0,8.0,0,0,0,0,0,0,0,2509,6256,688,0,0,6,0
