dur,proto_tcp,proto_udp,proto_other,service_none,service_http,service_dns,service_other,state_FIN,state_INT,state_other,sbytes,dbytes,rate,sloss,dloss,sjit,djit,swin,stcpb,dtcpb,dwin,smean,dmean,trans_depth,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_src_ltm,ct_srv_dst,label
0,0,1,0,0,0,1,0,0,1,0,0.000006,0,0.111111,0,0,0,0,0,0,0,0,0.019714,0,0,0.483871,0.306122,0.306122,0.333333,0.483871,0.346939,0.491803,1
0.051792,1,0,0,0,0,0,1,1,0,0,0.006032,0.000297,0.00003,0.007513,0.003045,0.003757,0.001196,1,0.241253,0.863024,1,0.634262,0.05144,0,0,0,0,0,0,0,0,1
0.010691,1,0,0,0,1,0,0,1,0,0,0.000118,0.003106,0.000051,0.000501,0.003426,0.002176,0.013627,1,0.017664,0.871923,1,0.053705,0.685871,0.5,0.016129,0.020408,0.020408,0,0,0.020408,0,1
0.040728,1,0,0,0,0,0,1,1,0,0,0.005191,0.000293,0.000034,0.006511,0.003045,0.002325,0.000618,1,0.065564,0.102757,1,0.620666,0.05487,0,0,0,0,0,0,0,0,1
0.011621,1,0,0,0,1,0,0,1,0,0,0.000071,0.000135,0.000024,0.000501,0.000761,0.002973,0.00084,1,0.809744,0.228978,1,0.03535,0.082305,0.5,0,0,0,0,0,0,0,1
0.016287,1,0,0,1,0,0,0,1,0,0,0.000049,0.00005,0.000017,0.000501,0.000381,0.005029,0.000789,1,0.865626,0.28563,1,0.019035,0.030178,0,0,0.020408,0,0,0,0,0.016393,1
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.012237,0,0,0,0,0,0,0,0,0,0
0.000554,1,0,0,1,0,0,0,1,0,0,0.000238,0.003318,0.002437,0.001753,0.005329,0.000039,0.000273,1,0.824657,0.334991,1,0.024473,0.384088,0,0.016129,0.040816,0,0,0.016129,0.020408,0.180328,0
0.019043,1,0,0,0,1,0,0,1,0,0,0.000156,0.001435,0.000027,0.000751,0.001903,0.00605,0.038883,1,0.729277,0.229006,1,0.062542,0.387517,0.5,0.048387,0.040816,0,0,0.032258,0.061224,0.016393,0
0.007368,1,0,0,1,0,0,0,1,0,0,0.000191,0.00035,0.000102,0.001503,0.002284,0.000852,0.005946,1,0.792507,0.293058,1,0.044188,0.070645,0,0.064516,0.020408,0,0,0,0,0.098361,0
0.013889,1,0,0,1,0,0,0,1,0,0,0.000069,0.000078,0.000028,0.001002,0.001142,0.002125,0.000552,1,0.765334,0.779255,1,0.018355,0.038409,0,0.032258,0,0,0,0.032258,0.163265,0.032787,0
0,0,1,0,1,0,0,0,0,1,0,0.000003,0,0.125,0,0,0,0,0,0,0,0,0.007478,0,0,0.193548,0.020408,0.020408,0,0.096774,0.081633,0.131148,0
0.000079,1,0,0,1,0,0,0,1,0,0,0.000372,0.000347,0.007407,0.001753,0.002665,0.000009,0.000002,1,0.462655,0.963059,1,0.130523,0.093278,0,0.193548,0.102041,0,0,0.048387,0.081633,0.114754,0
0.000083,1,0,0,1,0,0,0,1,0,0,0.000136,0.000244,0.007018,0.001252,0.001523,0.00001,0.000002,1,0.900141,0.900354,1,0.026513,0.084362,0,0.032258,0.020408,0,0,0,0.040816,0.065574,0
0,0,1,0,1,0,0,0,0,1,0,0.000132,0,0.2,0,0,0,0,0,0,0,0,0.467029,0,0,0.193548,0.061224,0.040816,0,0.193548,0.061224,0.196721,0
0.008768,1,0,0,1,0,0,0,1,0,0,0.000142,0.000232,0.000063,0.001002,0.001523,0.001552,0.000294,1,0.042374,0.555571,1,0.046227,0.062414,0,0.048387,0.020408,0.020408,0,0.016129,0.040816,0.131148,0
0.000018,0,1,0,0,0,1,0,0,0,1,0.00001,0.000025,0.002814,0,0,0,0,0,0,0,0,0.030591,0.061043,0,0.048387,0.061224,0,0,0,0.081633,0,0
0.016803,1,0,0,0,1,0,0,1,0,0,0.000146,0.001435,0.000029,0.000751,0.001903,0.006533,0.03969,1,0.478823,0.479084,1,0.0707,0.387517,0.5,0.016129,0.040816,0,0,0.016129,0,0.065574,0
0.073785,1,0,0,0,1,0,0,1,0,0,0.001734,0.153541,0.000246,0.000501,0.140845,0.000489,0.002286,1,0.05177,0.556721,1,0.016995,1,0.5,0.016129,0.061224,0,0,0.048387,0.040816,0,0
0.001453,0,1,0,1,0,0,0,0,0,1,0.00005,0.000043,0.00008,0,0,0.000023,0.00017,0,0,0,0,0.077498,0.052126,0,0.16129,0.061224,0,0,0.048387,0.040816,0.065574,0
0.000017,0,1,0,0,0,1,0,0,0,1,0.00001,0.000025,0.003021,0,0,0,0,0,0,0,0,0.030591,0.061043,0,0.048387,0.040816,0.040816,0.022222,0.032258,0.040816,0.04918,0
0.000415,1,0,0,1,0,0,0,1,0,0,0.00034,0.007062,0.004854,0.001753,0.009136,0.000015,0.00011,1,0.423839,0.423947,1,0.021754,0.553498,0,0.112903,0.102041,0,0,0,0.020408,0.098361,0
0.01838,1,0,0,1,0,0,0,1,0,0,0.000739,0.002052,0.000224,0.007513,0.012181,0.000408,0.00295,1,0.819785,0.324005,1,0.024473,0.078875,0,0.048387,0,0,0,0,0.020408,0.180328,0
0.013147,1,0,0,1,0,0,0,1,0,0,0.00074,0.00223,0.000313,0.007513,0.012181,0.000305,0.002211,1,0.986765,0.487496,1,0.024473,0.085734,0,0.096774,0,0,0,0.016129,0.020408,0.032787,0
0.000708,1,0,0,1,0,0,0,1,0,0,0.000277,0.004607,0.002282,0.001753,0.006852,0.000041,0.000294,1,0.308468,0.316158,1,0.023114,0.447874,0,0.129032,0,0,0,0.048387,0.081633,0.04918,0
0.021917,1,0,0,0,1,0,0,1,0,0,0.000146,0.001435,0.000022,0.000751,0.001903,0.006979,0.041132,1,0.875558,0.375323,1,0.0707,0.387517,0.5,0.016129,0.061224,0,0,0,0,0,0
0.000017,0,1,0,0,0,1,0,0,0,1,0.00001,0.000025,0.002907,0,0,0,0,0,0,0,0,0.030591,0.061043,0,0.016129,0.040816,0,0,0.064516,0.061224,0.016393,0
0.150014,1,0,0,0,1,0,0,1,0,0,0.001655,0.153541,0.000119,0.000501,0.140845,0.001195,0.00568,1,0.289323,0.291663,1,0.016995,1,0.5,0.016129,0.020408,0.020408,0,0.016129,0.020408,0,0
0.014949,1,0,0,1,0,0,0,1,0,0,0.00277,0.000091,0.00005,0.003506,0.001142,0.001549,0.000567,1,0.695796,0.090497,1,0.563562,0.037037,0,0.048387,0,0,0,0.032258,0,0.032787,0
0.019194,1,0,0,0,1,0,0,1,0,0,0.000156,0.001435,0.000027,0.000751,0.001903,0.00605,0.038768,1,0.147198,0.649227,1,0.062542,0.387517,0.5,0.032258,0.040816,0,0,0.016129,0.020408,0,0
0.000017,0,1,0,0,0,1,0,0,0,1,0.000008,0.000023,0.002944,0,0,0,0,0,0,0,0,0.025153,0.055556,0,0.048387,0.020408,0,0,0,0.081633,0,0
0.000081,0,1,0,1,0,0,0,0,0,1,0.00005,0.000045,0.001436,0,0,0.000001,0.000008,0,0,0,0,0.077498,0.05487,0,0.193548,0.061224,0,0,0.032258,0.040816,0.098361,0
0,0,1,0,1,0,0,0,0,1,0,0.000092,0,0.090909,0,0,0,0,0,0,0,0,0.323589,0,0,0.612903,0.265306,0.265306,0,0.612903,0.265306,0.622951,0
0.000314,1,0,0,1,0,0,0,1,0,0,0.000298,0.005515,0.005577,0.001753,0.007613,0.000014,0.000098,1,0.350326,0.350426,1,0.022434,0.496571,0,0.177419,0.061224,0,0,0.032258,0.122449,0.032787,0
0.003908,1,0,0,0,0,0,1,1,0,0,0.000845,0.000045,0.000081,0.001002,0.000381,0.001105,0.000342,1,0.303752,0.881297,1,0.414684,0.036351,0,0.032258,0.061224,0,0,0.048387,0.040816,0.032787,0
0.000018,0,1,0,0,0,1,0,0,0,1,0.00001,0.000025,0.00277,0,0,0,0,0,0,0,0,0.030591,0.061043,0,0.048387,0.061224,0,0,0,0,0.081967,0
0.00575,1,0,0,1,0,0,0,1,0,0,0.000369,0.008112,0.000385,0.001753,0.010278,0.000212,0.001677,1,0.444514,0.949442,1,0.021074,0.579561,0,0.145161,0.020408,0,0,0,0.020408,0.098361,0
0.000342,1,0,0,1,0,0,0,1,0,0,0.000142,0.000232,0.001607,0.001002,0.001523,0.000058,0.000011,1,0.522796,0.024306,1,0.046227,0.062414,0,0.290323,0.163265,0.22449,0,0.080645,0.306122,0.081967,0
0.010837,1,0,0,1,0,0,0,1,0,0,0.000056,0.000038,0.000023,0.000501,0.000381,0.002444,0.000898,1,0.452315,0.953637,1,0.024473,0.030864,0,0.193548,0.020408,0.020408,0,0.096774,0.061224,0.098361,0
0.000126,0,1,0,1,0,0,0,0,0,1,0.00005,0.000044,0.000927,0,0,0.000002,0.000014,0,0,0,0,0.077498,0.053498,0,0.129032,0.061224,0,0,0.032258,0.102041,0.065574,0
0.03393,1,0,0,1,0,0,0,1,0,0,0.001226,0.077373,0.000325,0.005259,0.07499,0.001492,0.007794,1,0.695437,0.696541,1,0.020394,0.858711,0,0.129032,0.081633,0,0,0.080645,0.122449,0.114754,0
0.000301,1,0,0,1,0,0,0,1,0,0,0.000142,0.000232,0.001826,0.001002,0.001523,0.00005,0.00001,1,0.165277,0.166568,1,0.046227,0.062414,0,0.274194,0.040816,0.020408,0,0.016129,0.061224,0.131148,0
0.000526,1,0,0,1,0,0,0,1,0,0,0.000287,0.004664,0.003139,0.001753,0.006852,0.000028,0.000006,1,0.778311,0.785017,1,0.022434,0.453361,0,0.096774,0.061224,0,0,0,0.061224,0.131148,0
0.001967,1,0,0,1,0,0,0,1,0,0,0.000488,0.011829,0.001534,0.001753,0.014846,0.000053,0.000384,1,0.369972,0.869652,1,0.019714,0.624829,0,0.064516,0.020408,0,0,0,0.020408,0,0
0.009333,1,0,0,0,1,0,0,1,0,0,0.000078,0.000176,0.00003,0.000501,0.000761,0.002137,0.000568,1,0.437738,0.747022,1,0.039429,0.106996,0.5,0.016129,0,0,0,0.016129,0.346939,0.016393,0
0.011741,1,0,0,1,0,0,0,1,0,0,0.000067,0.00005,0.000024,0.000501,0.000381,0.002987,0.000874,1,0.541758,0.130069,1,0.031951,0.030178,0,0.096774,0,0,0,0.096774,0,0.098361,0
0.027678,1,0,0,1,0,0,0,1,0,0,0.000101,0.000119,0.000013,0.000751,0.000761,0.005892,0.001542,1,0.522092,0.398527,1,0.043508,0.057613,0,0.016129,0,0,0,0,0,0,0
0.010493,1,0,0,0,1,0,0,1,0,0,0.000071,0.000191,0.00003,0.000501,0.000761,0.002917,0.000628,1,0.531826,0.297251,1,0.03467,0.092593,0.5,0.048387,0,0,0,0.048387,0,0.04918,0
0.018897,1,0,0,0,1,0,0,1,0,0,0.000156,0.001435,0.000027,0.000751,0.001903,0.006048,0.038752,1,0.756189,0.757463,1,0.062542,0.387517,0.5,0,0.122449,0,0,0.016129,0,0.04918,0
0.000017,0,1,0,0,0,1,0,0,0,1,0.00001,0.000025,0.002959,0,0,0,0,0,0,0,0,0.030591,0.061043,0,0.080645,0.061224,0.061224,0,0,0.081633,0.032787,0
0.011675,1,0,0,1,0,0,0,1,0,0,0.000053,0.000091,0.000027,0.000501,0.001142,0.002691,0.000411,1,0.449883,0.971495,1,0.022434,0.044582,0,0.064516,0,0,0,0.064516,0,0.065574,0
0.000017,0,1,0,0,0,1,0,0,0,1,0.000008,0.000023,0.002982,0,0,0,0,0,0,0,0,0.025153,0.055556,0,0.016129,0.020408,0,0,0,0.061224,0.065574,0
0.000303,1,0,0,1,0,0,0,1,0,0,0.000142,0.000232,0.001816,0.001002,0.001523,0.000049,0.00001,1,0.225785,0.727624,1,0.046227,0.062414,0,0.112903,0.102041,0.081633,0,0.064516,0.142857,0.163934,0
0.000018,0,1,0,0,0,1,0,0,0,1,0.000008,0.000023,0.002745,0,0,0,0,0,0,0,0,0.025153,0.055556,0,0.032258,0,0,0,0.016129,0.020408,0.081967,0
0.02142,1,0,0,1,0,0,0,1,0,0,0.000046,0.00005,0.000013,0.000501,0.000381,0.005993,0.001316,1,0.005936,0.376416,1,0.016995,0.030178,0,0.016129,0,0,0,0.016129,0,0.016393,0
0.029566,1,0,0,1,0,0,0,1,0,0,0.00074,0.002221,0.000139,0.007513,0.012181,0.000583,0.00418,1,0.239216,0.742657,1,0.024473,0.085734,0,0.096774,0,0,0,0.032258,0,0.098361,0
0,0,1,0,1,0,0,0,0,1,0,0.000006,0,0.1,0,0,0,0,0,0,0,0,0.016315,0,0,0.016129,0,0,0,0.016129,0,0.016393,0
0.000646,1,0,0,1,0,0,0,1,0,0,0.000369,0.008112,0.003431,0.001753,0.010278,0,0.000161,1,0.354771,0.360466,1,0.021074,0.579561,0,0.209677,0.040816,0,0,0,0.081633,0.032787,0
0.008263,1,0,0,0,0,0,1,1,0,0,0.003564,0.000448,0.00018,0.004508,0.003045,0.000687,0.000177,1,0.573369,0.573658,1,0.471108,0.056927,0,0.016129,0.081633,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.000008,0,0,0,0,0,0.012237,0,0,0.016129,0.020408,0.020408,0.022222,0.016129,0.020408,0.016393,0
0.00078,1,0,0,0,0,0,1,1,0,0,0.000026,0.00027,0.000278,0.00025,0.000761,0.000443,0.000079,1,0.460526,0.463347,1,0.016995,0.163923,0,0.032258,0.081633,0,0,0.032258,0.040816,0.032787,0
0.000018,0,1,0,0,0,1,0,0,0,1,0.00001,0.000025,0.002747,0,0,0,0,0,0,0,0,0.030591,0.061043,0,0.064516,0,0.020408,0,0.048387,0.102041,0,0
0.000018,0,1,0,0,0,1,0,0,0,1,0.00001,0.000025,0.002817,0,0,0,0,0,0,0,0,0.030591,0.061043,0,0.064516,0.081633,0.020408,0,0.032258,0.040816,0.032787,0
0.00063,1,0,0,1,0,0,0,1,0,0,0.00034,0.007062,0.0032,0.001753,0.009136,0.000029,0.000204,1,0.207066,0.707713,1,0.021754,0.553498,0,0.145161,0.061224,0,0,0.016129,0.020408,0.098361,0
0.000028,0,1,0,1,0,0,0,0,0,1,0.000046,0.000043,0.004132,0,0,0,0.000001,0,0,0,0,0.0707,0.052126,0,0.112903,0.061224,0,0,0.064516,0.061224,0.081967,0
0.01676,1,0,0,0,1,0,0,1,0,0,0.000146,0.001435,0.000029,0.000751,0.001523,0.006526,0.038465,1,0.248262,0.248532,1,0.0707,0.387517,1,0.016129,0.081633,0,0,0.016129,0.040816,0.016393,0
0.016217,1,0,0,1,0,0,0,1,0,0,0.000048,0.000038,0.000015,0.000501,0.000381,0.003882,0.00148,1,0.980829,0.640273,1,0.018355,0.030864,0,0.080645,0.040816,0.040816,0.044444,0.080645,0.040816,0.081967,0
0.000416,1,0,0,1,0,0,0,1,0,0,0.000298,0.005515,0.004209,0.001753,0.007613,0.00002,0.00014,1,0.474167,0.973856,1,0.022434,0.496571,0,0.080645,0.061224,0,0,0.016129,0.102041,0.04918,0
0.01096,1,0,0,0,1,0,0,1,0,0,0.000074,0.000168,0.000026,0.000501,0.000761,0.002508,0.00066,1,0.490698,0.796397,1,0.03671,0.102195,0.5,0.048387,0.020408,0,0,0.048387,0,0.04918,0
0.000018,0,1,0,0,0,1,0,0,0,1,0.00001,0.000025,0.002812,0,0,0,0,0,0,0,0,0.030591,0.061043,0,0,0.081633,0,0,0,0.020408,0.04918,0
0.000274,1,0,0,0,0,0,1,1,0,0,0.001183,0.001809,0.007968,0.004257,0.006471,0.000011,0.000079,1,0.004067,0.004131,1,0.101971,0.141975,0,0,0.061224,0,0,0,0,0,0
0.000817,1,0,0,0,0,0,1,1,0,0,0.000046,0.001245,0.000428,0.00025,0.001523,0.000344,0.002203,1,0.955005,0.977992,1,0.016995,0.504115,0,0.032258,0.081633,0,0,0.080645,0.183673,0.032787,0
0.012271,1,0,0,1,0,0,0,1,0,0,0.000082,0.000091,0.000037,0.001252,0.001142,0.002296,0.000495,1,0.85354,0.426041,1,0.019714,0.037037,0,0.112903,0,0,0,0.112903,0,0.114754,0
0.012993,1,0,0,1,0,0,0,1,0,0,0.000046,0.000038,0.000019,0.000501,0.000381,0.002862,0.000975,1,0.457208,0.507913,1,0.016995,0.030864,0,0.096774,0,0,0,0.032258,0.020408,0.032787,0
0.000181,1,0,0,1,0,0,0,1,0,0,0.000238,0.002597,0.007075,0.001753,0.004949,0.000011,0.000085,1,0.214218,0.719746,1,0.024473,0.331962,0,0.112903,0,0,0,0.016129,0.081633,0.032787,0
0.000299,1,0,0,1,0,0,0,1,0,0,0.000142,0.000232,0.00184,0.001002,0.001523,0.000049,0.00001,1,0.51868,0.020517,1,0.046227,0.062414,0,0.33871,0.122449,0.346939,0,0.096774,0.469388,0.163934,0
0.00082,1,0,0,1,0,0,0,1,0,0,0.000228,0.002612,0.001566,0.001753,0.004949,0.000054,0.000381,1,0.580481,0.107297,1,0.024473,0.317558,0,0.177419,0.061224,0,0,0.064516,0.020408,0.081967,0
0.012958,1,0,0,1,0,0,0,1,0,0,0.000053,0.000091,0.000024,0.000501,0.001142,0.002978,0.000503,1,0.870342,0.397739,1,0.022434,0.044582,0,0.016129,0,0,0,0,0,0,0
0.079807,1,0,0,0,1,0,0,1,0,0,0.001803,0.153541,0.00023,0.000501,0.140845,0.001589,0.007973,1,0.38087,0.381142,1,0.016995,1,0.5,0.032258,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1,0,0.000006,0,0.111111,0,0,0,0,0,0,0,0,0.016315,0,0,0.048387,0,0,0,0.048387,0,0.04918,0
0.006771,1,0,0,0,0,0,1,1,0,0,0.000026,0.000259,0.000032,0.00025,0.000761,0.003924,0.00071,1,0.191332,0.731171,1,0.016995,0.15775,0,0.032258,0.020408,0,0,0.064516,0,0.032787,0
0.017802,1,0,0,0,0,0,1,1,0,0,0.000069,0.000096,0.000023,0.001002,0.001523,0.003032,0.000558,1,0.918248,0.233357,1,0.018355,0.039095,0,0.016129,0,0,0,0.016129,0,0.016393,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.012237,0,0,0.016129,0.020408,0.020408,0.022222,0.016129,0.020408,0.016393,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.000011,0,0,0,0,0,0.012237,0,0,0.112903,0,0,0,0.112903,0,0.114754,0
0.000816,1,0,0,1,0,0,0,1,0,0,0.000338,0.006875,0.002472,0.001753,0.009136,0.000034,0.000248,1,0.189109,0.189191,1,0.021754,0.539095,0,0.064516,0.061224,0,0,0,0.102041,0.081967,0
0.000018,0,1,0,0,0,1,0,0,0,1,0.00001,0.000025,0.002812,0,0,0,0,0,0,0,0,0.030591,0.061043,0,0.064516,0.040816,0.020408,0,0.016129,0.081633,0.016393,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.000008,0,0,0,0,0,0.012237,0,0,0.016129,0.020408,0.020408,0.022222,0.016129,0.020408,0.016393,0
0.100762,1,0,0,1,0,0,0,1,0,0,0.00036,0.013414,0.000024,0.001753,0.014085,0.015962,0.093358,1,0.47958,0.48765,1,0.025833,0.72428,0,0.096774,0.081633,0.020408,0,0.016129,0.163265,0.032787,0
0.010227,1,0,0,1,0,0,0,1,0,0,0.000053,0.000091,0.000031,0.000501,0.001142,0.002337,0.000356,1,0.105379,0.555283,1,0.022434,0.044582,0,0.032258,0,0,0,0.016129,0,0.016393,0
0.006837,1,0,0,1,0,0,0,1,0,0,0.000435,0.000435,0.000139,0.001753,0.002665,0.000605,0.000114,1,0.68223,0.233577,1,0.093134,0.070645,0,0.145161,0.061224,0,0,0.048387,0.040816,0.114754,0
0.000018,0,1,0,0,0,1,0,0,0,1,0.00001,0.000025,0.002833,0,0,0,0,0,0,0,0,0.030591,0.061043,0,0.016129,0.040816,0,0,0,0,0.04918,0
0.011229,1,0,0,1,0,0,0,1,0,0,0.000046,0.000038,0.000022,0.000501,0.000381,0.00266,0.000911,1,0.110197,0.637499,1,0.016995,0.030864,0,0.048387,0,0.020408,0,0.016129,0.040816,0.016393,0
0.010205,1,0,0,1,0,0,0,1,0,0,0.000048,0.000038,0.000024,0.000501,0.000381,0.002203,0.000771,1,0.74091,0.196258,1,0.018355,0.030864,0,0.064516,0,0,0,0.048387,0,0.04918,0
0,0,1,0,1,0,0,0,0,1,0,0.000006,0,0.333333,0,0,0,0,0,0,0,0,0.016315,0,0,0.016129,0.020408,0.020408,0.022222,0.016129,0.020408,0.016393,0
0.000398,1,0,0,0,0,0,1,1,0,0,0.003604,0.000462,0.003896,0.004758,0.003045,0.000019,0.000006,1,0.642592,0.142327,1,0.458192,0.056241,0,0,0,0,0,0.016129,0,0,0
0,0,1,0,1,0,0,0,0,1,0,0.000097,0,0.1,0,0,0,0,0,0,0,0,0.342624,0,0,0.564516,0.244898,0.244898,0,0.564516,0.244898,0.57377,0
0.025686,1,0,0,0,1,0,0,1,0,0,0.006478,0.000086,0.000046,0.006511,0.000381,0.001761,0.00081,1,0.817295,0.346983,1,0.779062,0.030178,0,0,0,0,0,0.032258,0,0,0
0.000017,0,1,0,0,0,1,0,0,0,1,0.00001,0.000025,0.002893,0,0,0,0,0,0,0,0,0.030591,0.061043,0,0.016129,0.020408,0,0,0,0,0,0
0.000285,1,0,0,1,0,0,0,1,0,0,0.000277,0.004664,0.00568,0.001753,0.006852,0.000014,0.000099,1,0.968807,0.474089,1,0.023114,0.453361,0,0.129032,0.040816,0,0,0.016129,0.061224,0.081967,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.012237,0,0,0.016129,0.020408,0.020408,0.022222,0.016129,0.020408,0.016393,0
0.01556,1,0,0,0,1,0,0,1,0,0,0.000074,0.000181,0.000018,0.000501,0.000761,0.003757,0.001095,1,0.882933,0.022093,1,0.03671,0.109739,0.5,0.032258,0.020408,0.020408,0.022222,0.032258,0.020408,0.032787,0
0.000017,0,1,0,0,0,1,0,0,0,1,0.000008,0.000023,0.002985,0,0,0,0,0,0,0,0,0.025153,0.055556,0,0.032258,0,0,0,0.064516,0.183673,0,0
0,0,1,0,1,0,0,0,0,1,0,0.000006,0,0.333333,0,0,0,0,0,0,0,0,0.016315,0,0,0.032258,0,0,0,0.016129,0,0.016393,0
0.000019,0,1,0,0,0,1,0,0,0,1,0.00001,0.000025,0.002683,0,0,0,0,0,0,0,0,0.030591,0.061043,0,0.016129,0,0,0,0.016129,0.102041,0.032787,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.012237,0,0,0.016129,0.020408,0.020408,0.022222,0.016129,0.020408,0.016393,0
0,1,0,0,1,0,0,0,0,0,1,0.000004,0,0.333333,0.00025,0,0,0,1,0,0,0,0.011557,0,0,0.16129,0.061224,0,0,0.16129,0.061224,0.163934,0
0.000019,0,1,0,0,0,1,0,0,0,1,0.000008,0.000023,0.002691,0,0,0,0,0,0,0,0,0.025153,0.055556,0,0.032258,0.020408,0.020408,0,0,0.020408,0.032787,0
0.000698,1,0,0,1,0,0,0,1,0,0,0.000488,0.011829,0.00432,0.001753,0.014846,0.000017,0.00012,1,0.038794,0.53843,1,0.019714,0.624829,0,0.129032,0,0,0,0.016129,0.102041,0.081967,0
0.041082,1,0,0,1,0,0,0,1,0,0,0.00007,0.000108,0.000011,0.001002,0.001523,0.007337,0.001732,1,0.986113,0.877433,1,0.019035,0.037723,0,0.016129,0,0,0,0,0.040816,0,0
0.000465,1,0,0,1,0,0,0,1,0,0,0.000279,0.004306,0.003473,0.001753,0.006852,0.000026,0.000189,1,0.58529,0.585403,1,0.023114,0.418381,0,0.177419,0.020408,0,0,0.016129,0.020408,0.098361,0
0,0,1,0,1,0,0,0,0,1,0,0.000129,0,0.1,0,0,0,0,0,0,0,0,0.456152,0,0,0.580645,0.285714,0.285714,0,0.580645,0.285714,0.590164,0
0.010852,1,0,0,1,0,0,0,1,0,0,0.000085,0.000038,0.000023,0.000501,0.000381,0.00231,0.000724,1,0.455381,0.335359,1,0.044867,0.030864,0,0.080645,0.020408,0.020408,0.022222,0.080645,0.020408,0.098361,0
0.013705,1,0,0,1,0,0,0,1,0,0,0.000235,0.000038,0.000018,0.000501,0.000381,0.003236,0.001114,1,0.328517,0.812181,1,0.152277,0.030864,0,0.096774,0,0,0,0.032258,0.040816,0.032787,0
0.000018,0,1,0,0,0,1,0,0,0,1,0.00001,0.000025,0.002752,0,0,0,0,0,0,0,0,0.030591,0.061043,0,0.048387,0.081633,0.020408,0,0.032258,0.040816,0.04918,0
0.019903,1,0,0,0,1,0,0,1,0,0,0.000156,0.001435,0.000026,0.000751,0.001903,0.006159,0.039462,1,0.957112,0.963839,1,0.062542,0.387517,0.5,0.016129,0,0,0,0,0,0,0
0.000121,1,0,0,0,0,0,1,1,0,0,0.00035,0.000773,0.007561,0.001753,0.002665,0.000009,0.000002,1,0.955557,0.956678,1,0.060503,0.156379,0,0,0.040816,0,0,0.016129,0,0.016393,0
0.000019,0,1,0,0,0,1,0,0,0,1,0.00001,0.000025,0.002669,0,0,0,0,0,0,0,0,0.030591,0.061043,0,0,0,0,0,0,0.020408,0,0
0.000134,1,0,0,0,0,0,1,1,0,0,0.000845,0.000045,0.002367,0.001002,0.000381,0.000024,0.000013,1,0.445799,0.949123,1,0.414684,0.036351,0,0.016129,0.081633,0,0,0.048387,0.367347,0.016393,0
0.0006,1,0,0,1,0,0,0,1,0,0,0.000378,0.008392,0.003803,0.001753,0.010659,0.00002,0.000142,1,0.678324,0.679966,1,0.021074,0.582305,0,0.096774,0.040816,0,0,0,0.020408,0,0
0.000899,1,0,0,1,0,0,0,1,0,0,0.000399,0.008964,0.002687,0.001753,0.01142,0.000032,0.000234,1,0.438137,0.438236,1,0.021074,0.588477,0,0.177419,0.061224,0,0,0.016129,0.040816,0.147541,0
0.007708,1,0,0,1,0,0,0,1,0,0,0.000422,0.000435,0.000123,0.001753,0.002665,0.000634,0.000116,1,0.189855,0.241271,1,0.089735,0.070645,0,0.177419,0.040816,0,0,0.064516,0.061224,0.213115,0
0,0,1,0,1,0,0,0,0,1,0,0.000012,0,0.2,0,0,0,0,0,0,0,0,0.040109,0,0,0.080645,0.040816,0.040816,0,0.080645,0.040816,0.081967,0
0.0008,1,0,0,1,0,0,0,1,0,0,0.000498,0.011814,0.00377,0.001753,0.014846,0.000019,0.000004,1,0.840652,0.340229,1,0.019714,0.63786,0,0.032258,0,0,0,0,0.020408,0.032787,0
0.00558,1,0,0,1,0,0,0,1,0,0,0.000178,0.000609,0.000134,0.001503,0.002284,0.000751,0.005263,1,0.51005,0.010574,1,0.040109,0.123457,0,0.048387,0.020408,0,0,0.016129,0,0.016393,0
0.001469,1,0,0,1,0,0,0,1,0,0,0.000191,0.00035,0.00051,0.001503,0.002284,0.000275,0.001923,1,0.367957,0.867643,1,0.044188,0.070645,0,0.145161,0.040816,0,0,0.016129,0.142857,0.032787,0
0.00082,1,0,0,1,0,0,0,1,0,0,0.000352,0.000361,0.000752,0.001753,0.002665,0.000231,0.000047,1,0.704178,0.20539,1,0.122366,0.087791,0,0.193548,0.061224,0,0,0.048387,0.142857,0.04918,0
0,1,0,0,1,0,0,0,0,0,1,0.000004,0,0.2,0.00025,0,0,0,1,0,0,0,0.011557,0,0,0.16129,0.102041,0,0,0.16129,0.061224,0.180328,0
0.000017,0,1,0,0,0,1,0,0,0,1,0.00001,0.000025,0.002933,0,0,0,0,0,0,0,0,0.030591,0.061043,0,0.016129,0,0,0,0,0.020408,0,0
0.000635,1,0,0,0,1,0,0,1,0,0,0.000095,0.000116,0.000446,0.000501,0.000761,0.000265,0.000046,1,0.008511,0.50903,1,0.07002,0.056241,0.5,0.048387,0.122449,0.020408,0,0.032258,0.040816,0.016393,0
